 11 2394.687312 2.922E-30 2.806E-09.06460.315  920.16830.600.000000          0 1 0          0 0 0 11  2  9        9  0  9     q5322308079917122 0    69.0   57.0
 11 2394.849323 2.206E-27 2.152E-05.07410.333 1131.77560.72-.005070          0 1 0          0 0 0  9  7  3        8  4  4      574223807260713049    19.0   17.0
 11 2394.909022 3.200E-28 1.777E+00.02140.235 4184.83110.12-.016630          0 0 1          0 1 0 15  3 13       14  3 12      434223807294713152    93.0   87.0
 11 2394.956994 2.132E-30 1.769E-01.02860.265 4696.86530.21-.010890          0 1 1          0 2 0 12  1 11       12  1 12      432230807294713152    75.0   75.0
 11 2395.184862 1.469E-28 8.025E-01.02440.208 4206.33190.18-.004900          0 1 0          0 0 0 17  9  8       16  8  9      474233807260713049   105.0   99.0
 11 2395.286677 2.249E-29 8.622E-05.08380.371 2282.58960.74-.007220          1 0 0          0 1 0  6  6  0        6  3  3      534233807294713152    13.0   13.0
 11 2395.295383 3.782E-30 1.467E+00.02700.265 4803.82010.30-.004230          0 2 0          0 1 0 13 10  4       12  9  3      432230807294713152    27.0   25.0
 11 2395.295586 1.135E-29 1.467E+00.02700.265 4803.82000.30-.004220          0 2 0          0 1 0 13 10  3       12  9  4      434233807294713152    81.0   75.0
 11 2395.314678 4.165E-27 1.646E-03.09390.434 1739.48370.730.007790          1 0 0          0 1 0  4  4  0        3  1  3      534426807294713152     9.0    7.0
 11 2395.412201 5.789E-27 8.582E-06.07260.333  744.06370.660.005660          0 1 0          0 0 0  9  5  5        8  0  8      574223807260713049    19.0   17.0
 11 2395.481018 7.761E-29 1.285E+00.02090.235 4183.38900.10-.016040          0 0 1          0 1 0 15  2 13       14  2 12      434233807294713152    31.0   29.0
 11 2395.721897 2.239E-30 8.424E-04.02880.250 3391.13080.270.000450          0 2 0          0 1 0 14  2 12       13  1 13      432230807294713152    29.0   27.0
 11 2395.750090 5.786E-29 8.590E-04.06810.298 2904.42840.650.012640          0 2 0          0 1 0 11  5  6       10  2  9      434233807294713152    69.0   63.0
 11 2395.979699 7.391E-28 9.709E-02.04400.208 3439.30680.43-.005200          0 1 0          0 0 0 17  5 12       16  4 13      474223807260713049   105.0   99.0
 11 2395.989279 4.324E-28 1.553E-02.05990.315 2841.43080.580.003910          0 2 0          0 1 0 10  6  4        9  3  7      434223807294713152    21.0   19.0
 11 2396.149193 1.685E-29 3.671E-05.07530.265 2300.68500.71-.006980          0 2 0          0 0 0 12  0 12       12  5  7      434233807260713049    25.0   25.0
 11 2396.300232 2.196E-27 4.097E-01.01080.281 3216.19310.01-.002660          0 1 0          0 0 0 12 12  0       11 11  1      474223807260713049    25.0   23.0
 11 2396.300233 6.587E-27 4.097E-01.01080.281 3216.19310.01-.002660          0 1 0          0 0 0 12 12  1       11 11  0      474426807260713049    75.0   69.0
 11 2396.423385 2.265E-28 4.321E-03.07960.315 2690.59370.700.008590          0 0 1          0 1 0  9  4  5        9  2  8      534233807294713152    19.0   19.0
 11 2396.787791 6.312E-27 4.445E-01.07060.298 3224.54660.640.014470          1 0 0          0 1 0 11  5  6       10  4  7      434426807294713152    69.0   63.0
 11 2396.909771 3.849E-26 1.754E-05.07590.352  704.21410.680.005250          0 1 0          0 0 0  8  6  3        7  1  6      574426307260713049    51.0   45.0
 11 2396.985920 1.963E-27 1.017E-03.04760.250 2246.88480.520.011670          0 1 0          0 0 0 13  7  6       13  2 11      474426807260713049    81.0   81.0
 11 2396.990992 4.546E-28 6.697E-01.02510.235 3685.41910.23-.004030          0 1 0          0 0 0 15 10  6       14  9  5      474223807260713049    31.0   29.0
 11 2397.002991 1.364E-27 6.697E-01.02510.235 3685.40760.23-.004020          0 1 0          0 0 0 15 10  5       14  9  6      474223807260713049    93.0   87.0
 11 2397.208739 9.144E-30 1.081E+00.01680.281 4769.23280.12-.003190          0 2 0          0 1 0 12 11  2       11 10  1      332230807294713152    75.0   69.0
 11 2397.208741 3.048E-30 1.081E+00.01670.281 4769.23280.12-.003190          0 2 0          0 1 0 12 11  1       11 10  2      332230807294713152    25.0   23.0
 11 2397.675976 5.627E-27 1.657E+00.08350.281 3535.87050.71-.014170          0 0 1          0 1 0 12  4  8       11  4  7      534426807294713152    75.0   69.0
 11 2397.822985 2.369E-29 9.178E-01.03680.265 4329.49570.35-.020730          1 0 0          0 1 0 13  8  6       12  7  5      434233807294713152    27.0   25.0
 11 2397.912428 1.124E-29 3.156E-06.06720.281 1843.02960.69-.001030          0 1 0          0 0 0 10  9  1       11  4  8      472230807260713049    21.0   23.0
 11 2398.033773 7.080E-29 9.137E-01.03640.265 4329.32440.35-.020090          1 0 0          0 1 0 13  8  5       12  7  6      434233807294713152    81.0   75.0
 11 2398.270197 5.174E-28 1.622E+00.04400.250 4052.81090.41-.007660          0 0 1          0 1 0 14  3 11       13  3 10      434223807294713152    87.0   81.0
 11 2398.543107 2.599E-29 1.928E-01.08470.352 3894.16780.700.002790          1 1 0          0 2 0  8  3  5        7  2  6      434233807294713152    17.0   15.0
 11 2398.607008 7.584E-30 2.430E-03.07410.281 3535.87050.68-.015360          1 0 0          0 1 0 11  7  4       11  4  7      432230807294713152    69.0   69.0
 11 2398.850124 1.026E-30 3.266E+00.02520.250 5477.00570.17-.012010          0 1 1          0 2 0 14  2 12       13  2 11      432230807294713152    87.0   81.0
