 21 4006.104131 1.178E-28 7.254E-03.06510.072 2967.67660.74-.006444       1 0 0 22       1 1 1 02                    R 51e     3655532429 9 9 711   105.0  103.0
 21 4006.155946 4.628E-30 1.313E-02.06020.066 3816.29350.69-.007206       1 0 0 22       1 1 1 02                    R 69e     3655532429 9 9 711   141.0  139.0
 21 4006.162895 2.311E-27 3.120E-04.07020.092 1559.44940.73-.005306       0 1 1 21       1 0 0 02                    P 26e     3666632429 9 9 711    51.0   53.0
 21 4006.317194 8.843E-29 7.811E-03.06470.071 3049.56040.73-.006538       1 0 0 22       1 1 1 02                    R 53e     3655532429 9 9 711   109.0  107.0
 21 4006.342038 1.087E-30 1.106E-03.07300.098 3330.02860.70-.004179       3 1 1 11       2 1 1 03                    P 19e     3666632429 9 9 711    37.0   39.0
 21 4006.358475 7.121E-30 1.238E-02.06080.066 3709.61180.69-.007130       1 0 0 22       1 1 1 02                    R 67e     3655532429 9 9 711   137.0  135.0
 21 4006.478672 6.516E-29 8.393E-03.06420.070 3134.54990.73-.006630       1 0 0 22       1 1 1 02                    R 55e     3655532429 9 9 711   113.0  111.0
 21 4006.508684 1.077E-29 1.166E-02.06140.067 3606.02370.70-.007052       1 0 0 22       1 1 1 02                    R 65e     3655532429 9 9 711   133.0  131.0
 21 4006.588463 4.713E-29 8.997E-03.06370.070 3222.64320.72-.006719       1 0 0 22       1 1 1 02                    R 57e     3655532429 9 9 711   117.0  115.0
 21 4006.606681 1.600E-29 1.096E-02.06210.068 3505.53100.71-.006972       1 0 0 22       1 1 1 02                    R 63e     3655532429 9 9 711   129.0  127.0
 21 4006.646464 3.347E-29 9.625E-03.06320.069 3313.83900.72-.006806       1 0 0 22       1 1 1 02                    R 59e     3655532429 9 9 711   121.0  119.0
 21 4006.652572 2.335E-29 1.028E-02.06260.068 3408.13550.71-.006890       1 0 0 22       1 1 1 02                    R 61e     3655532429 9 9 711   125.0  123.0
 21 4006.809502 2.383E-29 1.592E-03.06940.089 2865.82850.73-.005160       1 1 1 22       2 0 0 03                    R 28e     3666632429 9 9 711    59.0   57.0
 21 4007.271018 1.096E-30 1.099E-03.07350.099 3315.62680.70-.004156       3 1 1 11       2 1 1 03                    P 18f     3666632429 9 9 711    35.0   37.0
 21 4007.468589 1.848E-27 3.345E-05.09030.123  668.16120.69-.002122       0 0 0 21       0 1 1 01                    R  1e     5666632429 9 9 711     5.0    3.0
 21 4007.480781 4.288E-29 1.062E-04.07200.096 2112.96250.71-.005139       0 2 2 21       1 1 1 02                    P 21e     3666632429 9 9 711    41.0   43.0
 21 4007.609855 2.316E-29 1.814E-03.06890.088 2911.94230.74-.005298       1 1 1 22       2 0 0 03                    R 30e     3666632429 9 9 711    63.0   61.0
 21 4008.070447 4.037E-29 9.727E-05.07250.097 2096.95250.71-.005104       0 2 2 21       1 1 1 02                    P 20f     3666632429 9 9 711    39.0   41.0
 21 4008.142244 1.120E-30 1.111E-03.07400.100 3301.10110.70-.004132       3 1 1 11       2 1 1 03                    P 17e     3666632429 9 9 711    33.0   35.0
 21 4008.301398 2.163E-27 2.614E-04.07090.094 1519.64110.72-.005239       0 1 1 21       1 0 0 02                    P 24e     3666632429 9 9 711    47.0   49.0
 21 4008.360879 2.193E-29 2.053E-03.06850.086 2961.17690.74-.005430       1 1 1 22       2 0 0 03                    R 32e     3666632429 9 9 711    67.0   65.0
 21 4008.939095 8.707E-27 8.931E-05.08620.118  672.06760.69-.002431       0 0 0 21       0 1 1 01                    R  3e     5666632429 9 9 711     9.0    7.0
 21 4009.047279 1.116E-30 1.107E-03.07460.101 3288.16980.69-.004108       3 1 1 11       2 1 1 03                    P 16f     3666632429 9 9 711    31.0   33.0
 21 4009.062736 2.025E-29 2.308E-03.06810.084 3013.53130.74-.005558       1 1 1 22       2 0 0 03                    R 34e     3666632429 9 9 711    71.0   69.0
 21 4009.442225 3.658E-29 8.600E-05.07300.098 2080.93170.70-.005070       0 2 2 21       1 1 1 02                    P 19e     3666632429 9 9 711    37.0   39.0
 21 4009.715600 1.825E-29 2.580E-03.06780.083 3069.00420.74-.005682       1 1 1 22       2 0 0 03                    R 36e     3666632429 9 9 711    75.0   73.0
 21 4009.916118 1.122E-30 1.118E-03.07520.102 3275.29950.69-.004083       3 1 1 11       2 1 1 03                    P 15e     3666632429 9 9 711    29.0   31.0
 21 4010.085034 3.348E-29 7.757E-05.07350.099 2066.41000.70-.005035       0 2 2 21       1 1 1 02                    P 18f     3666632429 9 9 711    35.0   37.0
 21 4010.319654 1.608E-29 2.870E-03.06750.081 3127.59450.75-.005802       1 1 1 22       2 0 0 03                    R 38e     3666632429 9 9 711    79.0   77.0
 21 4010.356968 2.052E-26 1.509E-04.08340.114  679.09900.68-.002797       0 0 0 21       0 1 1 01                    R  5e     5666632429 9 9 711    13.0   11.0
 21 4010.393383 1.945E-27 2.152E-04.07160.095 1482.95210.71-.005172       0 1 1 21       1 0 0 02                    P 22e     3666632429 9 9 711    43.0   45.0
 21 4010.799174 1.101E-30 1.115E-03.07590.103 3263.84920.68-.004056       3 1 1 11       2 1 1 03                    P 14f     3666632429 9 9 711    27.0   29.0
 21 4010.875092 1.385E-29 3.176E-03.06710.080 3189.30090.75-.005918       1 1 1 22       2 0 0 03                    R 40e     3666632429 9 9 711    83.0   81.0
 21 4011.363073 2.960E-29 6.786E-05.07400.100 2052.02410.70-.004999       0 2 2 21       1 1 1 02                    P 17e     3666632429 9 9 711    33.0   35.0
 21 4011.382119 1.168E-29 3.503E-03.06680.078 3254.12210.75-.006030       1 1 1 22       2 0 0 03                    R 42e     3665632429 9 9 711    87.0   85.0
 21 4011.663434 1.086E-30 1.125E-03.07660.104 3252.62410.68-.004029       3 1 1 11       2 1 1 03                    P 13e     3666632429 9 9 711    25.0   27.0
 21 4011.722185 3.766E-26 2.226E-04.08110.111  689.25530.68-.003116       0 0 0 21       0 1 1 01                    R  7e     5666632429 9 9 711    17.0   15.0
 21 4011.840950 9.638E-30 3.845E-03.06650.077 3322.05660.74-.006139       1 1 1 22       2 0 0 03                    R 44e     3665632429 9 9 711    91.0   89.0
 21 4012.051508 2.623E-29 6.011E-05.07460.101 2038.99840.69-.004962       0 2 2 21       1 1 1 02                    P 16f     3666632429 9 9 711    31.0   33.0
 21 4012.251811 7.795E-30 4.209E-03.06610.075 3393.10300.74-.006244       1 1 1 22       2 0 0 03                    R 46e     3665632429 9 9 711    95.0   93.0
 21 4012.438723 1.672E-27 1.734E-04.07250.097 1449.38310.71-.005104       0 1 1 21       1 0 0 02                    P 20e     3666632429 9 9 711    39.0   41.0
 21 4012.526443 1.048E-30 1.125E-03.07740.105 3242.66570.68-.003999       3 1 1 11       2 1 1 03                    P 12f     3666632429 9 9 711    23.0   25.0
 21 4012.614937 6.179E-30 4.592E-03.06570.074 3467.25980.74-.006346       1 1 1 22       2 0 0 03                    R 48e     3665632429 9 9 711    99.0   97.0
